common_name,audio_index,occur,realised_occur,observer_id,n,checklist_label,previous_checklists,min,max,diff,ratio,new_diff
Brown-headed Cowbird,5.62015942971933,0.5374107357451828,0.9998038418699118,new,86.05515832482125,high,2598,0.22240534578940424,0.23864158663178694,0.016236240842382704,1.0730029252883013,0.07300292528830132
Bufflehead,2.6289849440127027,0.038777148313449354,0.6327832154336467,new,86.05515832482125,low,0,0.06073023477208586,0.04192328202914693,-0.018806952742938934,0.6903197754212637,-0.30968022457873634
Bufflehead,2.6289849440127027,0.038777148313449354,0.6327832154336467,new,86.05515832482125,medium,197,0.07050323171693668,0.050992430601814326,-0.01951080111512235,0.7232637335908766,-0.2767362664091234
Bufflehead,2.6289849440127027,0.038777148313449354,0.6327832154336467,new,86.05515832482125,high,2598,0.0719206303913306,0.05436225814004424,-0.01755837225128637,0.7558645946823781,-0.2441354053176219
Canada Goose,4.710612284122667,0.3487601366382886,0.9898743219542111,new,86.05515832482125,low,0,0.27680386054415046,0.2752289500396491,-0.00157491050450137,0.99431037377367,-0.005689626226329958
Canada Goose,4.710612284122667,0.3487601366382886,0.9898743219542111,new,86.05515832482125,medium,197,0.33560153473414217,0.32627568690861375,-0.009325847825528422,0.972211545954591,-0.027788454045408972
Canada Goose,4.710612284122667,0.3487601366382886,0.9898743219542111,new,86.05515832482125,high,2598,0.35413359918431603,0.3483544247843916,-0.005779174399924425,0.9836808074318966,-0.016319192568103436
Canvasback,1.7487965381171566,0.009938529474831299,0.30583992389861464,new,86.05515832482125,low,0,0.014779127381985377,0.007471723235438046,-0.007307404146547331,0.505559160721864,-0.494440839278136
Canvasback,1.7487965381171566,0.009938529474831299,0.30583992389861464,new,86.05515832482125,medium,197,0.019419114347444685,0.010959627897149868,-0.008459486450294817,0.5643732098725717,-0.43562679012742833
Canvasback,1.7487965381171566,0.009938529474831299,0.30583992389861464,new,86.05515832482125,high,2598,0.021403319552079022,0.012896134852749938,-0.008507184699329083,0.6025296600076817,-0.3974703399923183
Cedar Waxwing,4.927893679794681,0.42486052062662444,0.998982581635751,new,86.05515832482125,low,0,0.0976668918781737,0.10520827587265516,0.007541383994481454,1.077215357727246,0.07721535772724608
Cedar Waxwing,4.927893679794681,0.42486052062662444,0.998982581635751,new,86.05515832482125,medium,197,0.12455989885531879,0.1327970350150265,0.008237136159707698,1.066129920105952,0.06612992010595198
Cedar Waxwing,4.927893679794681,0.42486052062662444,0.998982581635751,new,86.05515832482125,high,2598,0.13462043964256828,0.14614333477012212,0.011522895127553834,1.085595435270813,0.08559543527081304
